Unnamed: 0,innode,outnode,etype,dataflow,id_x,line_out,id_y,line_in,graph_id
3115812,168,312.0,CFG,,690,223.0,849,283.0,41370
3115813,168,305.0,CFG,,700,226.0,849,283.0,41370
3115814,168,415.0,CFG,,704,228.0,849,283.0,41370
3115815,168,316.0,CFG,,724,234.0,849,283.0,41370
3115816,168,317.0,CFG,,738,237.0,849,283.0,41370
3115817,168,408.0,CFG,,742,239.0,849,283.0,41370
3115818,168,277.0,CFG,,761,248.0,849,283.0,41370
3115819,168,295.0,CFG,,771,252.0,849,283.0,41370
3115820,168,398.0,CFG,,794,260.0,849,283.0,41370
3115821,168,299.0,CFG,,843,275.0,849,283.0,41370
3115822,168,414.0,CFG,,847,277.0,849,283.0,41370
3115823,168,335.0,CFG,,848,280.0,849,283.0,41370
3115824,271,692.0,CFG,,851,284.0,850,284.0,41370
3115825,138,214.0,CFG,,17,4.0,15,4.0,41370
3115826,214,500.0,CFG,,16,4.0,17,4.0,41370
3115827,368,397.0,CFG,,25,6.0,24,6.0,41370
3115828,434,510.0,CFG,,335,117.0,334,117.0,41370
3115829,67,156.0,CFG,,210,81.0,209,81.0,41370
3115830,252,279.0,CFG,,273,97.0,272,97.0,41370
3115831,159,250.0,CFG,,258,90.0,256,90.0,41370
3115832,114,466.0,CFG,,28,14.0,326,115.0,41370
3115833,65,113.0,CFG,,205,78.0,204,78.0,41370
3115834,337,405.0,CFG,,51,23.0,50,23.0,41370
3115835,484,522.0,CFG,,419,146.0,418,146.0,41370
3115836,610,640.0,CFG,,543,182.0,544,182.0,41370
3115837,23,154.0,CFG,,190,74.0,208,80.0,41370
3115838,23,4.0,CFG,,198,77.0,208,80.0,41370
3115839,161,183.0,CFG,,585,195.0,584,195.0,41370
3115840,154,24.0,CFG,,183,73.0,190,74.0,41370
3115841,245,268.0,CFG,,55,24.0,54,24.0,41370
3115842,50,262.0,CFG,,412,143.0,408,143.0,41370
3115843,386,455.0,CFG,,635,208.0,634,208.0,41370
3115844,301,519.0,CFG,,718,232.0,716,232.0,41370
3115845,19,162.0,CFG,,840,274.0,836,274.0,41370
3115846,174,284.0,CFG,,810,268.0,813,268.0,41370
3115847,493,591.0,CFG,,99,42.0,100,42.0,41370
3115848,250,557.0,CFG,,257,90.0,258,90.0,41370
3115849,353,418.0,CFG,,269,96.0,268,96.0,41370
3115850,146,691.0,CFG,,820,270.0,816,270.0,41370
3115851,70,120.0,CFG,,480,166.0,479,166.0,41370
3115852,357,419.0,CFG,,681,221.0,680,221.0,41370
3115853,93,466.0,CFG,,28,14.0,705,230.0,41370
3115854,212,255.0,CFG,,202,77.0,200,77.0,41370
3115855,145,466.0,CFG,,28,14.0,576,193.0,41370
3115856,254,278.0,CFG,,177,69.0,176,69.0,41370
3115857,450,524.0,CFG,,537,182.0,536,182.0,41370
3115858,344,387.0,CFG,,631,207.0,630,207.0,41370
3115859,62,151.0,CFG,,255,90.0,254,90.0,41370
3115860,191,467.0,CFG,,807,268.0,805,268.0,41370
3115861,195,471.0,CFG,,819,270.0,817,270.0,41370
3115862,96,164.0,CFG,,803,267.0,801,267.0,41370
3115863,336,412.0,CFG,,711,231.0,710,231.0,41370
3115864,11,148.0,CFG,,57,24.0,53,24.0,41370
3115865,183,534.0,CFG,,589,195.0,585,195.0,41370
3115866,1,55.0,CFG,,721,233.0,713,232.0,41370
3115867,109,466.0,CFG,,28,14.0,402,141.0,41370
3115868,363,389.0,CFG,,217,82.0,216,82.0,41370
3115869,234,340.0,CFG,,751,246.0,749,246.0,41370
3115870,227,583.0,CFG,,830,271.0,828,271.0,41370
3115871,335,466.0,CFG,,28,14.0,848,280.0,41370
3115872,309,546.0,CFG,,109,44.0,107,44.0,41370
3115873,78,466.0,CFG,,28,14.0,73,31.0,41370
3115874,101,269.0,CFG,,97,42.0,96,42.0,41370
3115875,36,588.0,CFG,,79,32.0,77,32.0,41370
3115876,313,493.0,CFG,,100,42.0,98,42.0,41370
3115877,22,36.0,CFG,,77,32.0,75,32.0,41370
3115878,77,466.0,CFG,,28,14.0,85,36.0,41370
3115879,488,592.0,CFG,,178,69.0,179,69.0,41370
3115880,149,466.0,CFG,,28,14.0,527,180.0,41370
3115881,358,392.0,CFG,,104,43.0,103,43.0,41370
3115882,37,49.0,CFG,,89,37.0,87,37.0,41370
3115883,503,306.0,CFG,,220,83.0,223,83.0,41370
3115884,253,709.0,CFG,,186,73.0,187,73.0,41370
3115885,384,62.0,CFG,,254,90.0,259,91.0,41370
3115886,331,339.0,CFG,,756,247.0,755,247.0,41370
3115887,197,470.0,CFG,,410,143.0,409,143.0,41370
3115888,175,301.0,CFG,,716,232.0,719,232.0,41370
3115889,340,406.0,CFG,,752,246.0,751,246.0,41370
3115890,284,498.0,CFG,,812,268.0,810,268.0,41370
3115891,474,506.0,CFG,,475,166.0,474,166.0,41370
3115892,560,369.0,CFG,,824,271.0,825,271.0,41370
3115893,132,466.0,CFG,,28,14.0,795,262.0,41370
3115894,190,434.0,CFG,,334,117.0,333,117.0,41370
3115895,597,625.0,CFG,,636,208.0,637,208.0,41370
3115896,35,46.0,CFG,,34,16.0,32,16.0,41370
3115897,53,395.0,CFG,,814,268.0,808,268.0,41370
3115898,49,586.0,CFG,,90,37.0,89,37.0,41370
3115899,82,90.0,CFG,,715,232.0,714,232.0,41370
3115900,177,540.0,CFG,,110,44.0,106,44.0,41370
3115901,55,86.0,CFG,,722,233.0,721,233.0,41370
3115902,147,466.0,CFG,,28,14.0,465,164.0,41370
3115903,135,227.0,CFG,,828,271.0,827,271.0,41370
3115904,16,53.0,CFG,,808,268.0,804,268.0,41370
3115905,217,552.0,CFG,,542,182.0,541,182.0,41370
3115906,171,259.0,CFG,,213,81.0,211,81.0,41370
3115907,540,309.0,CFG,,107,44.0,110,44.0,41370
3115908,199,456.0,CFG,,640,208.0,639,208.0,41370
3115909,583,350.0,CFG,,829,271.0,830,271.0,41370
3115910,14,152.0,CFG,,275,97.0,271,97.0,41370
3115911,581,671.0,CFG,,641,208.0,642,208.0,41370
3115912,334,356.0,CFG,,685,222.0,684,222.0,41370
3115913,230,353.0,CFG,,268,96.0,266,96.0,41370
3115914,215,363.0,CFG,,216,82.0,214,82.0,41370
3115915,103,466.0,CFG,,28,14.0,30,15.0,41370
3115916,46,575.0,CFG,,36,16.0,34,16.0,41370
3115917,439,213.0,CFG,,185,73.0,188,73.0,41370
3115918,456,581.0,CFG,,642,208.0,640,208.0,41370
3115919,479,677.0,CFG,,40,17.0,38,17.0,41370
3115920,259,572.0,CFG,,212,81.0,213,81.0,41370
3115921,142,466.0,CFG,,28,14.0,262,93.0,41370
3115922,142,131.0,CFG,,261,92.0,262,93.0,41370
3115923,122,466.0,CFG,,28,14.0,181,72.0,41370
3115924,359,432.0,CFG,,196,76.0,195,76.0,41370
3115925,524,609.0,CFG,,539,182.0,537,182.0,41370
3115926,79,466.0,CFG,,28,14.0,674,219.0,41370
3115927,141,439.0,CFG,,188,73.0,184,73.0,41370
3115928,18,169.0,CFG,,758,247.0,754,247.0,41370
3115929,169,347.0,CFG,,759,247.0,758,247.0,41370
3115930,207,357.0,CFG,,680,221.0,678,221.0,41370
3115931,209,219.0,CFG,,823,271.0,822,271.0,41370
3115932,15,75.0,CFG,,112,45.0,174,68.0,41370
3115933,15,71.0,CFG,,140,54.0,174,68.0,41370
3115934,15,72.0,CFG,,143,57.0,174,68.0,41370
3115935,15,712.0,CFG,,158,62.0,174,68.0,41370
3115936,15,68.0,CFG,,169,66.0,174,68.0,41370
3115937,162,361.0,CFG,,841,274.0,840,274.0,41370
3115938,534,320.0,CFG,,586,195.0,589,195.0,41370
3115939,255,705.0,CFG,,201,77.0,202,77.0,41370
3115940,427,95.0,CFG,,175,69.0,180,70.0,41370
3115941,139,466.0,CFG,,28,14.0,625,206.0,41370
3115942,247,337.0,CFG,,50,23.0,48,23.0,41370
3115943,332,342.0,CFG,,839,274.0,838,274.0,41370
3115944,320,537.0,CFG,,588,195.0,586,195.0,41370
3115945,85,466.0,CFG,,28,14.0,260,92.0,41370
3115946,228,344.0,CFG,,630,207.0,628,207.0,41370
3115947,12,98.0,CFG,,225,84.0,253,89.0,41370
3115948,12,188.0,CFG,,244,87.0,253,89.0,41370
3115949,12,482.0,CFG,,250,88.0,253,89.0,41370
3115950,31,217.0,CFG,,541,182.0,535,182.0,41370
3115951,198,212.0,CFG,,200,77.0,199,77.0,41370
3115952,455,597.0,CFG,,637,208.0,635,208.0,41370
3115953,219,560.0,CFG,,825,271.0,823,271.0,41370
3115954,360,375.0,CFG,,834,273.0,833,273.0,41370
3115955,278,488.0,CFG,,179,69.0,177,69.0,41370
3115956,235,345.0,CFG,,532,181.0,530,181.0,41370
3115957,519,608.0,CFG,,717,232.0,718,232.0,41370
3115958,366,426.0,CFG,,416,145.0,415,145.0,41370
3115959,470,550.0,CFG,,411,143.0,410,143.0,41370
3115960,502,564.0,CFG,,221,83.0,222,83.0,41370
3115961,546,594.0,CFG,,108,44.0,109,44.0,41370
3115962,440,512.0,CFG,,343,120.0,342,120.0,41370
3115963,609,642.0,CFG,,538,182.0,539,182.0,41370
3115964,81,174.0,CFG,,813,268.0,809,268.0,41370
3115965,148,270.0,CFG,,58,24.0,57,24.0,41370
3115966,218,366.0,CFG,,415,145.0,413,145.0,41370
3115967,362,433.0,CFG,,471,165.0,470,165.0,41370
3115968,378,476.0,CFG,,582,194.0,581,194.0,41370
3115969,213,253.0,CFG,,187,73.0,185,73.0,41370
3115970,90,175.0,CFG,,719,232.0,715,232.0,41370
3115971,4,65.0,CFG,,204,78.0,198,77.0,41370
3115972,152,311.0,CFG,,276,97.0,275,97.0,41370
3115973,94,466.0,CFG,,28,14.0,92,39.0,41370
3115974,226,341.0,CFG,,339,119.0,337,119.0,41370
3115975,341,407.0,CFG,,340,119.0,339,119.0,41370
3115976,51,265.0,CFG,,336,117.0,332,117.0,41370
3115977,269,313.0,CFG,,98,42.0,97,42.0,41370
3115978,417,37.0,CFG,,87,37.0,91,38.0,41370
3115979,60,466.0,CFG,,28,14.0,44,20.0,41370
3115980,107,466.0,CFG,,28,14.0,191,75.0,41370
3115981,232,358.0,CFG,,103,43.0,101,43.0,41370
3115982,151,159.0,CFG,,256,90.0,255,90.0,41370
3115983,223,336.0,CFG,,710,231.0,708,231.0,41370
3115984,6,70.0,CFG,,479,166.0,473,166.0,41370
3115985,614,655.0,CFG,,476,166.0,477,166.0,41370
3115986,130,466.0,CFG,,28,14.0,743,241.0,41370
3115987,248,360.0,CFG,,833,273.0,831,273.0,41370
3115988,537,562.0,CFG,,587,195.0,588,195.0,41370
3115989,238,362.0,CFG,,470,165.0,468,165.0,41370
3115990,167,354.0,CFG,,688,222.0,687,222.0,41370
3115991,24,110.0,CFG,,189,73.0,183,73.0,41370
3115992,20,135.0,CFG,,827,271.0,821,271.0,41370
3115993,21,199.0,CFG,,639,208.0,633,208.0,41370
3115994,242,359.0,CFG,,195,76.0,193,76.0,41370
3115995,156,171.0,CFG,,211,81.0,210,81.0,41370
3115996,26,51.0,CFG,,332,117.0,330,117.0,41370
3115997,17,167.0,CFG,,687,222.0,683,222.0,41370
3115998,306,502.0,CFG,,222,83.0,220,83.0,41370
3115999,506,614.0,CFG,,477,166.0,475,166.0,41370
3116000,471,364.0,CFG,,818,270.0,819,270.0,41370
3116001,261,378.0,CFG,,581,194.0,579,194.0,41370
3116002,498,565.0,CFG,,811,268.0,812,268.0,41370
3116003,467,367.0,CFG,,806,268.0,807,268.0,41370
3116004,552,610.0,CFG,,544,182.0,542,182.0,41370
3116005,25,50.0,CFG,,408,143.0,406,143.0,41370
3116006,95,254.0,CFG,,176,69.0,175,69.0,41370
3116007,345,431.0,CFG,,533,181.0,532,181.0,41370
3116008,180,503.0,CFG,,223,83.0,219,83.0,41370
3116009,402,479.0,CFG,,38,17.0,43,19.0,41370
3116010,390,688.0,CFG,,81,33.0,84,35.0,41370
3116011,240,338.0,CFG,,228,85.0,226,85.0,41370
3116012,7,34.0,CFG,,236,86.0,230,86.0,41370
3116013,292,479.0,CFG,,38,17.0,42,18.0,41370
3116014,8,13.0,CFG,,63,26.0,61,26.0,41370
3116015,411,449.0,CFG,,67,27.0,72,29.0,41370
3116016,296,11.0,CFG,,53,24.0,60,25.0,41370
3116017,13,266.0,CFG,,65,26.0,63,26.0,41370
3116018,449,695.0,CFG,,69,27.0,67,27.0,41370
3116019,314,449.0,CFG,,67,27.0,71,28.0,41370
3116020,304,688.0,CFG,,81,33.0,83,34.0,41370
3116021,229,349.0,CFG,,115,46.0,113,46.0,41370
3116022,76,128.0,CFG,,119,47.0,117,47.0,41370
3116023,116,485.0,CFG,,151,59.0,145,59.0,41370
3116024,40,48.0,CFG,,155,61.0,153,61.0,41370
3116025,349,385.0,CFG,,116,46.0,115,46.0,41370
3116026,75,177.0,CFG,,106,44.0,112,45.0,41370
3116027,128,606.0,CFG,,120,47.0,119,47.0,41370
3116028,72,539.0,CFG,,122,48.0,143,57.0,41370
3116029,125,605.0,CFG,,127,49.0,126,49.0,41370
3116030,92,125.0,CFG,,126,49.0,124,49.0,41370
3116031,71,221.0,CFG,,138,53.0,140,54.0,41370
3116032,542,567.0,CFG,,148,59.0,149,59.0,41370
3116033,576,532.0,CFG,,136,52.0,137,52.0,41370
3116034,184,541.0,CFG,,150,59.0,146,59.0,41370
3116035,541,323.0,CFG,,147,59.0,150,59.0,41370
3116036,251,324.0,CFG,,135,52.0,134,52.0,41370
3116037,221,528.0,CFG,,139,53.0,138,53.0,41370
3116038,323,542.0,CFG,,149,59.0,147,59.0,41370
3116039,324,576.0,CFG,,137,52.0,135,52.0,41370
3116040,5,251.0,CFG,,134,52.0,131,51.0,41370
3116041,48,569.0,CFG,,156,61.0,155,61.0,41370
3116042,126,584.0,CFG,,168,65.0,167,65.0,41370
3116043,80,182.0,CFG,,161,63.0,160,63.0,41370
3116044,68,185.0,CFG,,170,66.0,169,66.0,41370
3116045,97,582.0,CFG,,166,64.0,165,64.0,41370
3116046,182,202.0,CFG,,162,63.0,161,63.0,41370
3116047,202,329.0,CFG,,164,63.0,162,63.0,41370
3116048,185,201.0,CFG,,171,66.0,170,66.0,41370
3116049,333,578.0,CFG,,172,66.0,173,66.0,41370
3116050,329,607.0,CFG,,163,63.0,164,63.0,41370
3116051,201,333.0,CFG,,173,66.0,171,66.0,41370
3116052,210,258.0,CFG,,241,86.0,239,86.0,41370
3116053,137,461.0,CFG,,242,86.0,238,86.0,41370
3116054,283,4.0,CFG,,198,77.0,207,79.0,41370
3116055,338,429.0,CFG,,229,85.0,228,85.0,41370
3116056,523,571.0,CFG,,246,87.0,247,87.0,41370
3116057,34,137.0,CFG,,238,86.0,236,86.0,41370
3116058,98,180.0,CFG,,219,83.0,225,84.0,41370
3116059,280,553.0,CFG,,234,86.0,232,86.0,41370
3116060,188,533.0,CFG,,248,87.0,244,87.0,41370
3116061,553,561.0,CFG,,233,86.0,234,86.0,41370
3116062,461,210.0,CFG,,239,86.0,242,86.0,41370
3116063,258,626.0,CFG,,240,86.0,241,86.0,41370
3116064,326,523.0,CFG,,247,87.0,245,87.0,41370
3116065,179,535.0,CFG,,235,86.0,231,86.0,41370
3116066,535,280.0,CFG,,232,86.0,235,86.0,41370
3116067,533,326.0,CFG,,245,87.0,248,87.0,41370
3116068,482,636.0,CFG,,252,88.0,250,88.0,41370
3116069,263,413.0,CFG,,281,99.0,279,99.0,41370
3116070,399,105.0,CFG,,284,100.0,325,113.0,41370
3116071,399,464.0,CFG,,322,111.0,325,113.0,41370
3116072,413,453.0,CFG,,282,99.0,281,99.0,41370
3116073,307,14.0,CFG,,271,97.0,278,98.0,41370
3116074,105,604.0,CFG,,285,100.0,284,100.0,41370
3116075,267,285.0,CFG,,317,107.0,316,107.0,41370
3116076,153,393.0,CFG,,311,106.0,309,106.0,41370
3116077,194,554.0,CFG,,295,103.0,293,103.0,41370
3116078,158,478.0,CFG,,298,103.0,296,103.0,41370
3116079,69,134.0,CFG,,302,104.0,300,104.0,41370
3116080,2,158.0,CFG,,296,103.0,290,102.0,41370
3116081,478,291.0,CFG,,297,103.0,298,103.0,41370
3116082,0,2.0,CFG,,290,102.0,288,102.0,41370
3116083,554,272.0,CFG,,294,103.0,295,103.0,41370
3116084,464,624.0,CFG,,324,111.0,322,111.0,41370
3116085,88,394.0,CFG,,312,106.0,308,106.0,41370
3116086,239,365.0,CFG,,306,105.0,304,105.0,41370
3116087,393,319.0,CFG,,310,106.0,311,106.0,41370
3116088,150,287.0,CFG,,319,108.0,318,108.0,41370
3116089,365,420.0,CFG,,307,105.0,306,105.0,41370
3116090,10,150.0,CFG,,318,108.0,314,107.0,41370
3116091,281,10.0,CFG,,314,107.0,321,109.0,41370
3116092,220,343.0,CFG,,348,122.0,346,122.0,41370
3116093,264,416.0,CFG,,361,125.0,359,125.0,41370
3116094,32,47.0,CFG,,371,128.0,369,128.0,41370
3116095,231,351.0,CFG,,380,131.0,378,131.0,41370
3116096,437,652.0,CFG,,393,134.0,391,134.0,41370
3116097,59,108.0,CFG,,358,124.0,394,135.0,41370
3116098,59,111.0,CFG,,368,127.0,394,135.0,41370
3116099,59,115.0,CFG,,377,130.0,394,135.0,41370
3116100,59,112.0,CFG,,390,133.0,394,135.0,41370
3116101,59,437.0,CFG,,391,134.0,394,135.0,41370
3116102,222,531.0,CFG,,396,136.0,395,136.0,41370
3116103,380,651.0,CFG,,398,137.0,401,139.0,41370
3116104,454,496.0,CFG,,356,123.0,355,123.0,41370
3116105,343,409.0,CFG,,349,122.0,348,122.0,41370
3116106,206,454.0,CFG,,355,123.0,354,123.0,41370
3116107,300,440.0,CFG,,342,120.0,345,121.0,41370
3116108,28,206.0,CFG,,354,123.0,351,123.0,41370
3116109,100,104.0,CFG,,365,126.0,364,126.0,41370
3116110,104,587.0,CFG,,366,126.0,365,126.0,41370
3116111,416,436.0,CFG,,362,125.0,361,125.0,41370
3116112,108,28.0,CFG,,351,123.0,358,124.0,41370
3116113,452,525.0,CFG,,388,132.0,387,132.0,41370
3116114,111,100.0,CFG,,364,126.0,368,127.0,41370
3116115,47,490.0,CFG,,373,128.0,371,128.0,41370
3116116,41,205.0,CFG,,386,132.0,383,132.0,41370
3116117,351,381.0,CFG,,381,131.0,380,131.0,41370
3116118,115,658.0,CFG,,375,129.0,377,130.0,41370
3116119,205,452.0,CFG,,387,132.0,386,132.0,41370
3116120,112,41.0,CFG,,383,132.0,390,133.0,41370
3116121,322,651.0,CFG,,398,137.0,400,138.0,41370
3116122,233,348.0,CFG,,424,148.0,422,148.0,41370
3116123,260,421.0,CFG,,437,151.0,435,151.0,41370
3116124,33,45.0,CFG,,447,154.0,445,154.0,41370
3116125,459,649.0,CFG,,456,157.0,454,157.0,41370
3116126,61,118.0,CFG,,434,150.0,457,158.0,41370
3116127,61,119.0,CFG,,444,153.0,457,158.0,41370
3116128,61,117.0,CFG,,453,156.0,457,158.0,41370
3116129,61,459.0,CFG,,454,157.0,457,158.0,41370
3116130,236,497.0,CFG,,459,159.0,458,159.0,41370
3116131,425,650.0,CFG,,461,160.0,464,162.0,41370
3116132,447,495.0,CFG,,432,149.0,431,149.0,41370
3116133,203,447.0,CFG,,431,149.0,430,149.0,41370
3116134,30,203.0,CFG,,430,149.0,427,149.0,41370
3116135,348,430.0,CFG,,425,148.0,424,148.0,41370
3116136,274,484.0,CFG,,418,146.0,421,147.0,41370
3116137,421,442.0,CFG,,438,151.0,437,151.0,41370
3116138,106,555.0,CFG,,442,152.0,441,152.0,41370
3116139,118,30.0,CFG,,427,149.0,434,150.0,41370
3116140,99,106.0,CFG,,441,152.0,440,152.0,41370
3116141,119,99.0,CFG,,440,152.0,444,153.0,41370
3116142,45,501.0,CFG,,449,154.0,447,154.0,41370
3116143,117,647.0,CFG,,451,155.0,453,156.0,41370
3116144,282,650.0,CFG,,461,160.0,463,161.0,41370
3116145,249,422.0,CFG,,485,168.0,483,168.0,41370
3116146,43,58.0,CFG,,498,171.0,496,171.0,41370
3116147,244,355.0,CFG,,510,174.0,508,174.0,41370
3116148,481,668.0,CFG,,525,177.0,523,177.0,41370
3116149,428,481.0,CFG,,523,177.0,526,178.0,41370
3116150,515,290.0,CFG,,490,169.0,493,169.0,41370
3116151,187,515.0,CFG,,493,169.0,489,169.0,41370
3116152,286,6.0,CFG,,473,166.0,482,167.0,41370
3116153,172,187.0,CFG,,489,169.0,488,169.0,41370
3116154,290,514.0,CFG,,492,169.0,490,169.0,41370
3116155,514,602.0,CFG,,491,169.0,492,169.0,41370
3116156,422,435.0,CFG,,486,168.0,485,168.0,41370
3116157,487,613.0,CFG,,503,171.0,501,171.0,41370
3116158,473,487.0,CFG,,501,171.0,500,171.0,41370
3116159,486,611.0,CFG,,518,175.0,516,175.0,41370
3116160,469,486.0,CFG,,516,175.0,515,175.0,41370
3116161,58,473.0,CFG,,500,171.0,498,171.0,41370
3116162,613,661.0,CFG,,502,171.0,503,171.0,41370
3116163,293,172.0,CFG,,488,169.0,495,170.0,41370
3116164,9,66.0,CFG,,519,175.0,513,175.0,41370
3116165,355,424.0,CFG,,511,174.0,510,174.0,41370
3116166,611,641.0,CFG,,517,175.0,518,175.0,41370
3116167,289,662.0,CFG,,505,172.0,507,173.0,41370
3116168,66,121.0,CFG,,520,175.0,519,175.0,41370
3116169,276,9.0,CFG,,513,175.0,522,176.0,41370
3116170,257,423.0,CFG,,549,184.0,547,184.0,41370
3116171,44,57.0,CFG,,562,187.0,560,187.0,41370
3116172,460,628.0,CFG,,574,190.0,572,190.0,41370
3116173,376,460.0,CFG,,572,190.0,575,191.0,41370
3116174,157,186.0,CFG,,553,185.0,552,185.0,41370
3116175,545,563.0,CFG,,555,185.0,556,185.0,41370
3116176,273,31.0,CFG,,535,182.0,546,183.0,41370
3116177,186,544.0,CFG,,557,185.0,553,185.0,41370
3116178,294,545.0,CFG,,556,185.0,554,185.0,41370
3116179,423,463.0,CFG,,550,184.0,549,184.0,41370
3116180,544,294.0,CFG,,554,185.0,557,185.0,41370
3116181,465,530.0,CFG,,565,187.0,564,187.0,41370
3116182,530,612.0,CFG,,567,187.0,565,187.0,41370
3116183,57,465.0,CFG,,564,187.0,562,187.0,41370
3116184,612,615.0,CFG,,566,187.0,567,187.0,41370
3116185,297,157.0,CFG,,552,185.0,559,186.0,41370
3116186,327,617.0,CFG,,569,188.0,571,189.0,41370
3116187,38,54.0,CFG,,594,197.0,592,197.0,41370
3116188,225,371.0,CFG,,606,200.0,604,200.0,41370
3116189,448,632.0,CFG,,623,203.0,621,203.0,41370
3116190,379,448.0,CFG,,621,203.0,624,204.0,41370
3116191,388,457.0,CFG,,597,197.0,596,197.0,41370
3116192,558,633.0,CFG,,598,197.0,599,197.0,41370
3116193,54,388.0,CFG,,596,197.0,594,197.0,41370
3116194,318,161.0,CFG,,584,195.0,591,196.0,41370
3116195,457,558.0,CFG,,599,197.0,597,197.0,41370
3116196,441,599.0,CFG,,614,201.0,612,201.0,41370
3116197,374,441.0,CFG,,612,201.0,611,201.0,41370
3116198,444,600.0,CFG,,618,201.0,616,201.0,41370
3116199,200,444.0,CFG,,616,201.0,615,201.0,41370
3116200,599,639.0,CFG,,613,201.0,614,201.0,41370
3116201,600,618.0,CFG,,617,201.0,618,201.0,41370
3116202,298,635.0,CFG,,601,198.0,603,199.0,41370
3116203,27,200.0,CFG,,615,201.0,609,201.0,41370
3116204,371,382.0,CFG,,607,200.0,606,200.0,41370
3116205,302,27.0,CFG,,609,201.0,620,202.0,41370
3116206,256,383.0,CFG,,647,210.0,645,210.0,41370
3116207,39,52.0,CFG,,660,213.0,658,213.0,41370
3116208,438,707.0,CFG,,672,216.0,670,216.0,41370
3116209,391,438.0,CFG,,670,216.0,673,217.0,41370
3116210,303,21.0,CFG,,633,208.0,644,209.0,41370
3116211,315,551.0,CFG,,654,211.0,652,211.0,41370
3116212,383,443.0,CFG,,648,210.0,647,210.0,41370
3116213,165,178.0,CFG,,651,211.0,650,211.0,41370
3116214,551,590.0,CFG,,653,211.0,654,211.0,41370
3116215,549,315.0,CFG,,652,211.0,655,211.0,41370
3116216,178,549.0,CFG,,655,211.0,651,211.0,41370
3116217,377,468.0,CFG,,663,213.0,662,213.0,41370
3116218,468,596.0,CFG,,665,213.0,663,213.0,41370
3116219,596,703.0,CFG,,664,213.0,665,213.0,41370
3116220,308,165.0,CFG,,650,211.0,657,212.0,41370
3116221,52,377.0,CFG,,662,213.0,660,213.0,41370
3116222,310,704.0,CFG,,667,214.0,669,215.0,41370
3116223,29,42.0,CFG,,693,224.0,691,224.0,41370
3116224,451,714.0,CFG,,703,227.0,701,227.0,41370
3116225,415,451.0,CFG,,701,227.0,704,228.0,41370
3116226,330,352.0,CFG,,696,224.0,695,224.0,41370
3116227,42,330.0,CFG,,695,224.0,693,224.0,41370
3116228,312,17.0,CFG,,683,222.0,690,223.0,41370
3116229,305,716.0,CFG,,698,225.0,700,226.0,41370
3116230,216,346.0,CFG,,727,235.0,725,235.0,41370
3116231,445,680.0,CFG,,741,238.0,739,238.0,41370
3116232,408,445.0,CFG,,739,238.0,742,239.0,41370
3116233,89,176.0,CFG,,735,236.0,731,236.0,41370
3116234,316,1.0,CFG,,713,232.0,724,234.0,41370
3116235,446,89.0,CFG,,731,236.0,736,236.0,41370
3116236,64,446.0,CFG,,736,236.0,730,236.0,41370
3116237,321,513.0,CFG,,734,236.0,732,236.0,41370
3116238,346,410.0,CFG,,728,235.0,727,235.0,41370
3116239,513,603.0,CFG,,733,236.0,734,236.0,41370
3116240,176,321.0,CFG,,732,236.0,735,236.0,41370
3116241,317,64.0,CFG,,730,236.0,738,237.0,41370
3116242,243,370.0,CFG,,764,250.0,762,250.0,41370
3116243,475,689.0,CFG,,774,254.0,772,254.0,41370
3116244,91,166.0,CFG,,778,256.0,776,256.0,41370
3116245,63,102.0,CFG,,781,257.0,779,257.0,41370
3116246,56,472.0,CFG,,793,259.0,787,259.0,41370
3116247,398,56.0,CFG,,787,259.0,794,260.0,41370
3116248,370,403.0,CFG,,765,250.0,764,250.0,41370
3116249,192,458.0,CFG,,769,251.0,767,251.0,41370
3116250,458,373.0,CFG,,768,251.0,769,251.0,41370
3116251,277,18.0,CFG,,754,247.0,761,248.0,41370
3116252,193,477.0,CFG,,784,257.0,782,257.0,41370
3116253,477,372.0,CFG,,783,257.0,784,257.0,41370
3116254,84,163.0,CFG,,792,259.0,788,259.0,41370
3116255,163,288.0,CFG,,789,259.0,792,259.0,41370
3116256,504,573.0,CFG,,790,259.0,791,259.0,41370
3116257,295,192.0,CFG,,767,251.0,771,252.0,41370
3116258,102,400.0,CFG,,785,257.0,781,257.0,41370
3116259,288,504.0,CFG,,791,259.0,789,259.0,41370
3116260,483,711.0,CFG,,846,276.0,844,276.0,41370
3116261,414,483.0,CFG,,844,276.0,847,277.0,41370
3116262,299,19.0,CFG,,836,274.0,843,275.0,41370
3268174,0,1.0,CFG,,5,1.0,7,1.0,43335
3268175,2,0.0,CFG,,7,1.0,8,,43335
3553524,133,61.0,CFG,,5,1.0,184,,46556
3553525,137,40.0,CFG,,144,34.0,148,34.0,46556
3553526,68,7.0,CFG,,22,11.0,35,12.0,46556
3553527,74,111.0,CFG,,55,18.0,56,18.0,46556
3553528,120,27.0,CFG,,61,19.0,70,20.0,46556
3553529,105,104.0,CFG,,164,39.0,166,39.0,46556
3553530,141,70.0,CFG,,87,24.0,90,24.0,46556
3553531,129,139.0,CFG,,127,31.0,128,31.0,46556
3553532,81,72.0,CFG,,132,32.0,135,32.0,46556
3553533,134,135.0,CFG,,110,29.0,112,29.0,46556
3553534,139,48.0,CFG,,123,31.0,127,31.0,46556
3553535,103,34.0,CFG,,165,39.0,170,39.0,46556
