Unnamed: 0,dgl_id,_label,name,code,lineNumber,columnNumber,lineNumberEnd,columnNumberEnd,controlStructureType,order,fullName,typeFullName,local_type,local_block,node_label,node_id,vuln,graph_id
2640643,334,FIELD_IDENTIFIER,,file,136,85.0,,,,2.0,,,,,FIELD_IDENTIFIER_136.0: file,374,0.0,36175
2640644,335,FIELD_IDENTIFIER,,data,74,29.0,,,,2.0,,,,,FIELD_IDENTIFIER_74.0: data,174,0.0,36175
2640645,336,IDENTIFIER,len,len,145,49.0,,,,1.0,,long unsigned,,,IDENTIFIER_145.0: len,397,0.0,36175
2640646,337,IDENTIFIER,tmp,tmp,103,52.0,,,,1.0,,char,,,IDENTIFIER_103.0: tmp,267,0.0,36175
2640647,338,FIELD_IDENTIFIER,,key,118,40.0,,,,2.0,,,,,FIELD_IDENTIFIER_118.0: key,310,0.0,36175
2640648,339,FIELD_IDENTIFIER,,len,97,27.0,,,,2.0,,,,,FIELD_IDENTIFIER_97.0: len,249,0.0,36175
2640649,340,IDENTIFIER,len,len,3,19.0,,,,1.0,,long unsigned,,,IDENTIFIER_3.0: len,12,0.0,36175
2640650,341,IDENTIFIER,cnf,cnf,18,5.0,,,,1.0,,mk_config,,,IDENTIFIER_18.0: cnf,28,0.0,36175
2640651,342,IDENTIFIER,cnf,cnf,33,20.0,,,,2.0,,mk_config,,,IDENTIFIER_33.0: cnf,62,0.0,36175
2640652,343,IDENTIFIER,cnf,cnf,25,42.0,,,,1.0,,mk_config,,,IDENTIFIER_25.0: cnf,42,0.0,36175
2640653,344,IDENTIFIER,tmp,tmp,102,9.0,,,,1.0,,char,,,IDENTIFIER_102.0: tmp,258,0.0,36175
2640654,345,IDENTIFIER,cnf,cnf,19,10.0,,,,1.0,,mk_config,,,IDENTIFIER_19.0: cnf,33,0.0,36175
2640655,346,IDENTIFIER,tmp,tmp,99,5.0,,,,1.0,,char,,,IDENTIFIER_99.0: tmp,252,0.0,36175
2640656,347,FIELD_IDENTIFIER,,len,61,51.0,,,,2.0,,,,,FIELD_IDENTIFIER_61.0: len,137,0.0,36175
2640657,348,IDENTIFIER,tmp,tmp,104,45.0,,,,1.0,,char,,,IDENTIFIER_104.0: tmp,275,0.0,36175
2640658,349,FIELD_IDENTIFIER,,len,51,20.0,,,,2.0,,,,,FIELD_IDENTIFIER_51.0: len,103,0.0,36175
2640659,350,METHOD_RETURN,,RET,-1,,,,,2.0,,ANY,,,METHOD_RETURN_: RET,431,0.0,36175
2640660,351,IDENTIFIER,cnf,cnf,109,40.0,,,,1.0,,mk_config,,,IDENTIFIER_109.0: cnf,281,0.0,36175
2640661,352,FIELD_IDENTIFIER,,len,80,24.0,,,,2.0,,,,,FIELD_IDENTIFIER_80.0: len,188,0.0,36175
2640662,353,FIELD_IDENTIFIER,,len,152,50.0,,,,2.0,,,,,FIELD_IDENTIFIER_152.0: len,422,0.0,36175
2640663,354,FIELD_IDENTIFIER,,val,56,45.0,,,,2.0,,,,,FIELD_IDENTIFIER_56.0: val,114,0.0,36175
2640664,355,IDENTIFIER,cnf,cnf,76,24.0,,,,1.0,,mk_config,,,IDENTIFIER_76.0: cnf,180,0.0,36175
2640665,356,FIELD_IDENTIFIER,,len,60,50.0,,,,2.0,,,,,FIELD_IDENTIFIER_60.0: len,128,0.0,36175
2640666,357,IDENTIFIER,len,len,149,49.0,,,,1.0,,long unsigned,,,IDENTIFIER_149.0: len,408,0.0,36175
2640667,358,FIELD_IDENTIFIER,,len,64,33.0,,,,2.0,,,,,FIELD_IDENTIFIER_64.0: len,146,0.0,36175
2640668,359,IDENTIFIER,tmp,tmp,105,21.0,,,,1.0,,char,,,IDENTIFIER_105.0: tmp,277,0.0,36175
2640669,360,FIELD_IDENTIFIER,,len,64,20.0,,,,2.0,,,,,FIELD_IDENTIFIER_64.0: len,143,0.0,36175
2640670,361,FIELD_IDENTIFIER,,len,104,31.0,,,,2.0,,,,,FIELD_IDENTIFIER_104.0: len,273,0.0,36175
2640671,362,IDENTIFIER,len,len,133,52.0,,,,1.0,,long unsigned,,,IDENTIFIER_133.0: len,357,0.0,36175
2640672,363,FIELD_IDENTIFIER,,val,119,35.0,,,,2.0,,,,,FIELD_IDENTIFIER_119.0: val,315,0.0,36175
2640673,364,IDENTIFIER,cnf,cnf,91,24.0,,,,1.0,,mk_config,,,IDENTIFIER_91.0: cnf,234,0.0,36175
2640674,365,CALL,<operator>.minus,-1,114,29.0,,,,2.0,,<empty>,,,CALL_114.0: -1,298,0.0,36175
2640675,366,CALL,<operator>.minus,-1,83,53.0,,,,2.0,,<empty>,,,CALL_83.0: -1,205,0.0,36175
2640676,367,LITERAL,,0,3,25.0,,,,2.0,,int,,,LITERAL_3.0: 0,13,0.0,36175
2640677,368,LITERAL,,1,114,30.0,,,,1.0,,int,,,LITERAL_114.0: 1,299,0.0,36175
2640678,369,UNKNOWN,,),49,31.0,,,,28.0,,<empty>,,,UNKNOWN_49.0: ),96,0.0,36175
2640679,370,UNKNOWN,,),111,51.0,,,,2.0,,<empty>,,,UNKNOWN_111.0: ),292,0.0,36175
2640680,371,LITERAL,,1,83,54.0,,,,1.0,,int,,,LITERAL_83.0: 1,206,0.0,36175
2640681,372,LITERAL,,1,51,44.0,,,,2.0,,int,,,LITERAL_51.0: 1,106,0.0,36175
2640682,373,LITERAL,,1,60,56.0,,,,2.0,,int,,,LITERAL_60.0: 1,129,0.0,36175
2640683,374,LITERAL,,0,97,34.0,,,,2.0,,int,,,LITERAL_97.0: 0,250,0.0,36175
2640684,375,LITERAL,,0,90,50.0,,,,2.0,,int,,,LITERAL_90.0: 0,231,0.0,36175
2855447,0,CALL,add_assoc_string,"add_assoc_string(return_value, ""GD Version"", PHP_GD_VERSION_STRING, 1)",9,2.0,,,,3.0,,<empty>,,,"CALL_9.0: add_assoc_string(return_value, ""GD Version"", PHP_GD_VERSION_STRING, 1)",18,0.0,39222
2855448,1,CALL,add_assoc_bool,"add_assoc_bool(return_value, ""JIS-mapped Japanese Font Support"", 0)",49,2.0,,,,13.0,,<empty>,,,"CALL_49.0: add_assoc_bool(return_value, ""JIS-mapped Japanese Font Support"", 0)",59,0.0,39222
2855449,2,CALL,add_assoc_bool,"add_assoc_bool(return_value, ""GIF Create Support"", 1)",28,2.0,,,,7.0,,<empty>,,,"CALL_28.0: add_assoc_bool(return_value, ""GIF Create Support"", 1)",35,0.0,39222
2855450,3,CALL,add_assoc_bool,"add_assoc_bool(return_value, ""GIF Read Support"", 1)",27,2.0,,,,6.0,,<empty>,,,"CALL_27.0: add_assoc_bool(return_value, ""GIF Read Support"", 1)",31,0.0,39222
2855451,4,CALL,add_assoc_bool,"add_assoc_bool(return_value, ""FreeType Support"", 0)",19,2.0,,,,4.0,,<empty>,,,"CALL_19.0: add_assoc_bool(return_value, ""FreeType Support"", 0)",23,0.0,39222
2855452,5,CALL,add_assoc_bool,"add_assoc_bool(return_value, ""T1Lib Support"", 0)",25,2.0,,,,5.0,,<empty>,,,"CALL_25.0: add_assoc_bool(return_value, ""T1Lib Support"", 0)",27,0.0,39222
2855453,6,CALL,add_assoc_bool,"add_assoc_bool(return_value, ""JPEG Support"", 0)",32,2.0,,,,8.0,,<empty>,,,"CALL_32.0: add_assoc_bool(return_value, ""JPEG Support"", 0)",39,0.0,39222
2855454,7,CALL,add_assoc_bool,"add_assoc_bool(return_value, ""WBMP Support"", 1)",39,2.0,,,,10.0,,<empty>,,,"CALL_39.0: add_assoc_bool(return_value, ""WBMP Support"", 1)",47,0.0,39222
2855455,8,CALL,add_assoc_bool,"add_assoc_bool(return_value, ""XBM Support"", 1)",45,2.0,,,,12.0,,<empty>,,,"CALL_45.0: add_assoc_bool(return_value, ""XBM Support"", 1)",55,0.0,39222
2855456,9,CALL,add_assoc_bool,"add_assoc_bool(return_value, ""PNG Support"", 0)",37,2.0,,,,9.0,,<empty>,,,"CALL_37.0: add_assoc_bool(return_value, ""PNG Support"", 0)",43,0.0,39222
2855457,10,CALL,add_assoc_bool,"add_assoc_bool(return_value, ""XPM Support"", 0)",43,2.0,,,,11.0,,<empty>,,,"CALL_43.0: add_assoc_bool(return_value, ""XPM Support"", 0)",51,0.0,39222
2855458,11,CALL,<operator>.equals,zend_parse_parameters_none() == FAILURE,3,6.0,,,,1.0,,<empty>,,,CALL_3.0: zend_parse_parameters_none() == FAILURE,11,0.0,39222
2855459,12,LITERAL,,"""JIS-mapped Japanese Font Support""",49,31.0,,,,2.0,,char,,,"LITERAL_49.0: ""JIS-mapped Japanese Font Support""",61,0.0,39222
2855460,13,CALL,zend_parse_parameters_none,zend_parse_parameters_none(),3,6.0,,,,1.0,,<empty>,,,CALL_3.0: zend_parse_parameters_none(),12,0.0,39222
2855461,14,METHOD,PHP_FUNCTION,ANY PHP_FUNCTION (gd_info),1,1.0,51.0,1.0,,1.0,PHP_FUNCTION,,,,METHOD_1.0: ANY PHP_FUNCTION (gd_info),7,0.0,39222
2855462,15,CALL,array_init,array_init(return_value),7,2.0,,,,2.0,,<empty>,,,CALL_7.0: array_init(return_value),16,0.0,39222
2855463,16,IDENTIFIER,PHP_GD_VERSION_STRING,PHP_GD_VERSION_STRING,9,47.0,,,,3.0,,ANY,,,IDENTIFIER_9.0: PHP_GD_VERSION_STRING,21,0.0,39222
2855464,17,LITERAL,,"""GIF Create Support""",28,31.0,,,,2.0,,char,,,"LITERAL_28.0: ""GIF Create Support""",37,0.0,39222
2855465,18,LITERAL,,"""GIF Read Support""",27,31.0,,,,2.0,,char,,,"LITERAL_27.0: ""GIF Read Support""",33,0.0,39222
2855466,19,LITERAL,,"""FreeType Support""",19,31.0,,,,2.0,,char,,,"LITERAL_19.0: ""FreeType Support""",25,0.0,39222
2855467,20,LITERAL,,"""T1Lib Support""",25,31.0,,,,2.0,,char,,,"LITERAL_25.0: ""T1Lib Support""",29,0.0,39222
2855468,21,LITERAL,,"""WBMP Support""",39,31.0,,,,2.0,,char,,,"LITERAL_39.0: ""WBMP Support""",49,0.0,39222
2855469,22,LITERAL,,"""JPEG Support""",32,31.0,,,,2.0,,char,,,"LITERAL_32.0: ""JPEG Support""",41,0.0,39222
2855470,23,LITERAL,,"""XBM Support""",45,31.0,,,,2.0,,char,,,"LITERAL_45.0: ""XBM Support""",57,0.0,39222
2855471,24,LITERAL,,"""PNG Support""",37,31.0,,,,2.0,,char,,,"LITERAL_37.0: ""PNG Support""",45,0.0,39222
2855472,25,LITERAL,,"""XPM Support""",43,31.0,,,,2.0,,char,,,"LITERAL_43.0: ""XPM Support""",53,0.0,39222
2855473,26,IDENTIFIER,return_value,return_value,32,17.0,,,,1.0,,ANY,,,IDENTIFIER_32.0: return_value,40,0.0,39222
2855474,27,IDENTIFIER,return_value,return_value,45,17.0,,,,1.0,,ANY,,,IDENTIFIER_45.0: return_value,56,0.0,39222
2855475,28,IDENTIFIER,return_value,return_value,39,17.0,,,,1.0,,ANY,,,IDENTIFIER_39.0: return_value,48,0.0,39222
2855476,29,IDENTIFIER,return_value,return_value,49,17.0,,,,1.0,,ANY,,,IDENTIFIER_49.0: return_value,60,0.0,39222
2855477,30,IDENTIFIER,return_value,return_value,43,17.0,,,,1.0,,ANY,,,IDENTIFIER_43.0: return_value,52,0.0,39222
2855478,31,IDENTIFIER,return_value,return_value,37,17.0,,,,1.0,,ANY,,,IDENTIFIER_37.0: return_value,44,0.0,39222
2855479,32,LITERAL,,"""GD Version""",9,33.0,,,,2.0,,char,,,"LITERAL_9.0: ""GD Version""",20,0.0,39222
2855480,33,IDENTIFIER,return_value,return_value,25,17.0,,,,1.0,,ANY,,,IDENTIFIER_25.0: return_value,28,0.0,39222
2855481,34,IDENTIFIER,RETURN_FALSE,RETURN_FALSE,4,3.0,,,,1.0,,ANY,,,IDENTIFIER_4.0: RETURN_FALSE,15,0.0,39222
2855482,35,IDENTIFIER,return_value,return_value,7,13.0,,,,1.0,,ANY,,,IDENTIFIER_7.0: return_value,17,0.0,39222
2855483,36,IDENTIFIER,return_value,return_value,9,19.0,,,,1.0,,ANY,,,IDENTIFIER_9.0: return_value,19,0.0,39222
2855484,37,IDENTIFIER,return_value,return_value,19,17.0,,,,1.0,,ANY,,,IDENTIFIER_19.0: return_value,24,0.0,39222
2855485,38,IDENTIFIER,return_value,return_value,28,17.0,,,,1.0,,ANY,,,IDENTIFIER_28.0: return_value,36,0.0,39222
2855486,39,IDENTIFIER,return_value,return_value,27,17.0,,,,1.0,,ANY,,,IDENTIFIER_27.0: return_value,32,0.0,39222
2855487,40,METHOD,<global>,<global>,1,,51.0,,,1.0,/work/LAS/weile-lab/benjis/linevd/storage/processed/bigvul/before/39222.c:<global>,,,,METHOD_1.0: <global>,5,0.0,39222
2855488,41,IDENTIFIER,FAILURE,FAILURE,3,38.0,,,,2.0,,ANY,,,IDENTIFIER_3.0: FAILURE,13,0.0,39222
2855489,42,METHOD_RETURN,,RET,-1,,,,,2.0,,ANY,,,METHOD_RETURN_: RET,65,0.0,39222
2855490,43,METHOD_RETURN,,ANY,1,1.0,,,,3.0,,ANY,,,METHOD_RETURN_1.0: ANY,63,0.0,39222
2855491,44,LITERAL,,0,43,46.0,,,,3.0,,int,,,LITERAL_43.0: 0,54,0.0,39222
2855492,45,LITERAL,,1,39,47.0,,,,3.0,,int,,,LITERAL_39.0: 1,50,0.0,39222
2855493,46,LITERAL,,0,25,48.0,,,,3.0,,int,,,LITERAL_25.0: 0,30,0.0,39222
2855494,47,LITERAL,,1,27,51.0,,,,3.0,,int,,,LITERAL_27.0: 1,34,0.0,39222
2855495,48,LITERAL,,1,28,53.0,,,,3.0,,int,,,LITERAL_28.0: 1,38,0.0,39222
2855496,49,LITERAL,,0,32,47.0,,,,3.0,,int,,,LITERAL_32.0: 0,42,0.0,39222
2855497,50,LITERAL,,0,37,46.0,,,,3.0,,int,,,LITERAL_37.0: 0,46,0.0,39222
2855498,51,LITERAL,,0,19,51.0,,,,3.0,,int,,,LITERAL_19.0: 0,26,0.0,39222
2855499,52,LITERAL,,1,9,70.0,,,,4.0,,int,,,LITERAL_9.0: 1,22,0.0,39222
2855500,53,LITERAL,,1,45,46.0,,,,3.0,,int,,,LITERAL_45.0: 1,58,0.0,39222
2855501,54,LITERAL,,0,49,67.0,,,,3.0,,int,,,LITERAL_49.0: 0,62,0.0,39222
3020577,0,CALL,<operator>.assignment,"status = kvm_set_irq(kvm, KVM_USERSPACE_IRQ_SOURCE_ID,
					irq_event.irq, irq_event.level)",102,4.0,,,,2.0,,<empty>,,,"CALL_102.0: status = kvm_set_irq(kvm, KVM_USERSPACE_IRQ_SOURCE_ID,
					irq_event.irq, irq_event.level)",288,0.0,41370
3020578,1,CALL,copy_from_user,"copy_from_user(&kvm->arch.xen_hvm_config, argp,
				   sizeof(struct kvm_xen_hvm_config))",232,7.0,,,,1.0,,<empty>,,,"CALL_232.0: copy_from_user(&kvm->arch.xen_hvm_config, argp,
				   sizeof(struct kvm_xen_hvm_config))",713,0.0,41370
3020579,2,CALL,kvm_set_irq,"kvm_set_irq(kvm, KVM_USERSPACE_IRQ_SOURCE_ID,
					irq_event.irq, irq_event.level)",102,13.0,,,,2.0,,<empty>,,,"CALL_102.0: kvm_set_irq(kvm, KVM_USERSPACE_IRQ_SOURCE_ID,
					irq_event.irq, irq_event.level)",290,0.0,41370
3020580,3,METHOD,kvm_arch_vm_ioctl,"long kvm_arch_vm_ioctl (struct file *filp,unsigned int ioctl,unsigned long arg)",1,1.0,285.0,1.0,,1.0,kvm_arch_vm_ioctl,,,,"METHOD_1.0: long kvm_arch_vm_ioctl (struct file *filp,unsigned int ioctl,unsigned long arg)",7,0.0,41370
3020581,4,CALL,copy_from_user,"copy_from_user(&u.pit_config, argp,
				   sizeof(struct kvm_pit_config))",77,7.0,,,,1.0,,<empty>,,,"CALL_77.0: copy_from_user(&u.pit_config, argp,
				   sizeof(struct kvm_pit_config))",198,0.0,41370
3020582,5,CALL,kvm_io_bus_unregister_dev,"kvm_io_bus_unregister_dev(kvm, KVM_PIO_BUS,
							  &vpic->dev)",51,5.0,,,,1.0,,<empty>,,,"CALL_51.0: kvm_io_bus_unregister_dev(kvm, KVM_PIO_BUS,
							  &vpic->dev)",131,0.0,41370
3020583,6,CALL,copy_from_user,"copy_from_user(&u.ps, argp, sizeof(struct kvm_pit_state))",166,7.0,,,,1.0,,<empty>,,,"CALL_166.0: copy_from_user(&u.ps, argp, sizeof(struct kvm_pit_state))",473,0.0,41370
3020584,7,CALL,<operator>.assignment,"kvm->arch.vpit = kvm_create_pit(kvm, u.pit_config.flags)",86,3.0,,,,34.0,,<empty>,,,"CALL_86.0: kvm->arch.vpit = kvm_create_pit(kvm, u.pit_config.flags)",230,0.0,41370
3020585,8,CALL,<operator>.assignment,"r = kvm_vm_ioctl_set_identity_map_addr(kvm, ident_addr)",26,3.0,,,,4.0,,<empty>,,,"CALL_26.0: r = kvm_vm_ioctl_set_identity_map_addr(kvm, ident_addr)",61,0.0,41370
3020586,9,CALL,copy_to_user,"copy_to_user(argp, &u.ps, sizeof(struct kvm_pit_state))",175,7.0,,,,1.0,,<empty>,,,"CALL_175.0: copy_to_user(argp, &u.ps, sizeof(struct kvm_pit_state))",513,0.0,41370
3020587,10,CALL,copy_to_user,"copy_to_user(argp, &irq_event,
							sizeof irq_event)",107,9.0,,,,1.0,,<empty>,,,"CALL_107.0: copy_to_user(argp, &irq_event,
							sizeof irq_event)",314,0.0,41370
3020588,11,CALL,copy_from_user,"copy_from_user(&ident_addr, argp, sizeof ident_addr)",24,7.0,,,,1.0,,<empty>,,,"CALL_24.0: copy_from_user(&ident_addr, argp, sizeof ident_addr)",53,0.0,41370
3020589,12,JUMP_TARGET,create_pit_unlock,"create_pit_unlock:
		mutex_unlock(&kvm->slots_lock);",89,2.0,,,,36.0,,,,,"JUMP_TARGET_89.0: create_pit_unlock:
		mutex_unlock(&kvm->slots_lock);",253,0.0,41370
3020590,13,CALL,kvm_vm_ioctl_set_identity_map_addr,"kvm_vm_ioctl_set_identity_map_addr(kvm, ident_addr)",26,7.0,,,,2.0,,<empty>,,,"CALL_26.0: kvm_vm_ioctl_set_identity_map_addr(kvm, ident_addr)",63,0.0,41370
3020591,14,CALL,copy_from_user,"copy_from_user(&irq_event, argp, sizeof irq_event)",97,7.0,,,,1.0,,<empty>,,,"CALL_97.0: copy_from_user(&irq_event, argp, sizeof irq_event)",271,0.0,41370
3020592,15,JUMP_TARGET,create_irqchip_unlock,"create_irqchip_unlock:
		mutex_unlock(&kvm->lock);",68,2.0,,,,13.0,,,,,"JUMP_TARGET_68.0: create_irqchip_unlock:
		mutex_unlock(&kvm->lock);",174,0.0,41370
3020593,16,CALL,<operator>.assignment,user_ns.clock = kvm->arch.kvmclock_offset + now_ns,268,3.0,,,,5.0,,<empty>,,,CALL_268.0: user_ns.clock = kvm->arch.kvmclock_offset + now_ns,804,0.0,41370
3020594,17,CALL,copy_from_user,"copy_from_user(&control, argp, sizeof(control))",222,7.0,,,,1.0,,<empty>,,,"CALL_222.0: copy_from_user(&control, argp, sizeof(control))",683,0.0,41370
3020595,18,CALL,copy_from_user,"copy_from_user(&user_ns, argp, sizeof(user_ns))",247,7.0,,,,1.0,,<empty>,,,"CALL_247.0: copy_from_user(&user_ns, argp, sizeof(user_ns))",754,0.0,41370
3020596,19,CALL,copy_to_user,"copy_to_user(argp, &user_ns, sizeof(user_ns))",274,7.0,,,,1.0,,<empty>,,,"CALL_274.0: copy_to_user(argp, &user_ns, sizeof(user_ns))",836,0.0,41370
3020597,20,CALL,memset,"memset(&user_ns.pad, 0, sizeof(user_ns.pad))",271,3.0,,,,8.0,,<empty>,,,"CALL_271.0: memset(&user_ns.pad, 0, sizeof(user_ns.pad))",821,0.0,41370
3020598,21,CALL,copy_from_user,"copy_from_user(&u.ps2, argp, sizeof(u.ps2))",208,7.0,,,,1.0,,<empty>,,,"CALL_208.0: copy_from_user(&u.ps2, argp, sizeof(u.ps2))",633,0.0,41370
3020599,22,CALL,<operator>.assignment,"r = kvm_vm_ioctl_set_nr_mmu_pages(kvm, arg)",32,3.0,,,,11.0,,<empty>,,,"CALL_32.0: r = kvm_vm_ioctl_set_nr_mmu_pages(kvm, arg)",75,0.0,41370
3020600,23,JUMP_TARGET,create_pit,"create_pit:
		mutex_lock(&kvm->slots_lock);",80,2.0,,,,29.0,,,,,"JUMP_TARGET_80.0: create_pit:
		mutex_lock(&kvm->slots_lock);",208,0.0,41370
3020601,24,CALL,<operator>.assignment,u.pit_config.flags = KVM_PIT_SPEAKER_DUMMY,73,3.0,,,,23.0,,<empty>,,,CALL_73.0: u.pit_config.flags = KVM_PIT_SPEAKER_DUMMY,183,0.0,41370
3020602,25,CALL,<operator>.assignment,"*chip = kmalloc(sizeof(*chip), GFP_KERNEL)",143,22.0,,,,2.0,,<empty>,,,"CALL_143.0: *chip = kmalloc(sizeof(*chip), GFP_KERNEL)",406,0.0,41370
3020603,26,CALL,<operator>.assignment,"*chip = kmalloc(sizeof(*chip), GFP_KERNEL)",117,22.0,,,,2.0,,<empty>,,,"CALL_117.0: *chip = kmalloc(sizeof(*chip), GFP_KERNEL)",330,0.0,41370
3020604,27,CALL,copy_to_user,"copy_to_user(argp, &u.ps2, sizeof(u.ps2))",201,7.0,,,,1.0,,<empty>,,,"CALL_201.0: copy_to_user(argp, &u.ps2, sizeof(u.ps2))",609,0.0,41370
3020605,28,CALL,copy_from_user,"copy_from_user(chip, argp, sizeof *chip)",123,7.0,,,,1.0,,<empty>,,,"CALL_123.0: copy_from_user(chip, argp, sizeof *chip)",351,0.0,41370
3020606,29,CALL,<operator>.assignment,"r = kvm_vm_ioctl_reinject(kvm, &control)",224,3.0,,,,4.0,,<empty>,,,"CALL_224.0: r = kvm_vm_ioctl_reinject(kvm, &control)",691,0.0,41370
3020607,30,CALL,copy_from_user,"copy_from_user(chip, argp, sizeof *chip)",149,7.0,,,,1.0,,<empty>,,,"CALL_149.0: copy_from_user(chip, argp, sizeof *chip)",427,0.0,41370
3020608,31,CALL,copy_from_user,"copy_from_user(&u.ps, argp, sizeof u.ps)",182,7.0,,,,1.0,,<empty>,,,"CALL_182.0: copy_from_user(&u.ps, argp, sizeof u.ps)",535,0.0,41370
3020609,32,CALL,<operator>.assignment,"r = kvm_vm_ioctl_get_irqchip(kvm, chip)",128,3.0,,,,9.0,,<empty>,,,"CALL_128.0: r = kvm_vm_ioctl_get_irqchip(kvm, chip)",369,0.0,41370
3020610,33,CALL,<operator>.assignment,"r = kvm_vm_ioctl_set_irqchip(kvm, chip)",154,3.0,,,,9.0,,<empty>,,,"CALL_154.0: r = kvm_vm_ioctl_set_irqchip(kvm, chip)",445,0.0,41370
3020611,34,CALL,kvm_create_pit,"kvm_create_pit(kvm, u.pit_config.flags)",86,20.0,,,,2.0,,<empty>,,,"CALL_86.0: kvm_create_pit(kvm, u.pit_config.flags)",236,0.0,41370
3020612,35,CALL,<operator>.assignment,"r = kvm_vm_ioctl_set_tss_addr(kvm, arg)",16,3.0,,,,3.0,,<empty>,,,"CALL_16.0: r = kvm_vm_ioctl_set_tss_addr(kvm, arg)",32,0.0,41370
3020613,36,CALL,kvm_vm_ioctl_set_nr_mmu_pages,"kvm_vm_ioctl_set_nr_mmu_pages(kvm, arg)",32,7.0,,,,2.0,,<empty>,,,"CALL_32.0: kvm_vm_ioctl_set_nr_mmu_pages(kvm, arg)",77,0.0,41370
3020614,37,CALL,<operator>.assignment,r = kvm_vm_ioctl_get_nr_mmu_pages(kvm),37,3.0,,,,16.0,,<empty>,,,CALL_37.0: r = kvm_vm_ioctl_get_nr_mmu_pages(kvm),87,0.0,41370
3020615,38,CALL,<operator>.assignment,"r = kvm_vm_ioctl_get_pit2(kvm, &u.ps2)",197,3.0,,,,3.0,,<empty>,,,"CALL_197.0: r = kvm_vm_ioctl_get_pit2(kvm, &u.ps2)",592,0.0,41370
3020616,39,CALL,<operator>.assignment,"r = kvm_vm_ioctl_set_pit2(kvm, &u.ps2)",213,3.0,,,,5.0,,<empty>,,,"CALL_213.0: r = kvm_vm_ioctl_set_pit2(kvm, &u.ps2)",658,0.0,41370
3020617,40,CALL,<operator>.assignment,r = kvm_setup_default_irq_routing(kvm),61,3.0,,,,11.0,,<empty>,,,CALL_61.0: r = kvm_setup_default_irq_routing(kvm),153,0.0,41370
3020618,41,CALL,copy_to_user,"copy_to_user(argp, chip, sizeof *chip)",132,7.0,,,,1.0,,<empty>,,,"CALL_132.0: copy_to_user(argp, chip, sizeof *chip)",383,0.0,41370
3020619,42,CALL,kvm_vm_ioctl_reinject,"kvm_vm_ioctl_reinject(kvm, &control)",224,7.0,,,,2.0,,<empty>,,,"CALL_224.0: kvm_vm_ioctl_reinject(kvm, &control)",693,0.0,41370
3020620,43,CALL,<operator>.assignment,"r = kvm_vm_ioctl_get_pit(kvm, &u.ps)",171,3.0,,,,5.0,,<empty>,,,"CALL_171.0: r = kvm_vm_ioctl_get_pit(kvm, &u.ps)",496,0.0,41370
3020621,44,CALL,<operator>.assignment,"r = kvm_vm_ioctl_set_pit(kvm, &u.ps)",187,3.0,,,,5.0,,<empty>,,,"CALL_187.0: r = kvm_vm_ioctl_set_pit(kvm, &u.ps)",560,0.0,41370
3020622,45,CALL,kvm_vm_ioctl_set_irqchip,"kvm_vm_ioctl_set_irqchip(kvm, chip)",154,7.0,,,,2.0,,<empty>,,,"CALL_154.0: kvm_vm_ioctl_set_irqchip(kvm, chip)",447,0.0,41370
3020623,46,CALL,kvm_vm_ioctl_set_tss_addr,"kvm_vm_ioctl_set_tss_addr(kvm, arg)",16,7.0,,,,2.0,,<empty>,,,"CALL_16.0: kvm_vm_ioctl_set_tss_addr(kvm, arg)",34,0.0,41370
3020624,47,CALL,kvm_vm_ioctl_get_irqchip,"kvm_vm_ioctl_get_irqchip(kvm, chip)",128,7.0,,,,2.0,,<empty>,,,"CALL_128.0: kvm_vm_ioctl_get_irqchip(kvm, chip)",371,0.0,41370
3020625,48,CALL,kvm_setup_default_irq_routing,kvm_setup_default_irq_routing(kvm),61,7.0,,,,2.0,,<empty>,,,CALL_61.0: kvm_setup_default_irq_routing(kvm),155,0.0,41370
3020626,49,CALL,kvm_vm_ioctl_get_nr_mmu_pages,kvm_vm_ioctl_get_nr_mmu_pages(kvm),37,7.0,,,,2.0,,<empty>,,,CALL_37.0: kvm_vm_ioctl_get_nr_mmu_pages(kvm),89,0.0,41370
3020627,50,CALL,kmalloc,"kmalloc(sizeof(*chip), GFP_KERNEL)",143,30.0,,,,2.0,,<empty>,,,"CALL_143.0: kmalloc(sizeof(*chip), GFP_KERNEL)",408,0.0,41370
3020628,51,CALL,kmalloc,"kmalloc(sizeof(*chip), GFP_KERNEL)",117,30.0,,,,2.0,,<empty>,,,"CALL_117.0: kmalloc(sizeof(*chip), GFP_KERNEL)",332,0.0,41370
3020629,52,CALL,kvm_vm_ioctl_set_pit2,"kvm_vm_ioctl_set_pit2(kvm, &u.ps2)",213,7.0,,,,2.0,,<empty>,,,"CALL_213.0: kvm_vm_ioctl_set_pit2(kvm, &u.ps2)",660,0.0,41370
3020630,53,CALL,<operator>.addition,kvm->arch.kvmclock_offset + now_ns,268,19.0,,,,2.0,,<empty>,,,CALL_268.0: kvm->arch.kvmclock_offset + now_ns,808,0.0,41370
3020631,54,CALL,kvm_vm_ioctl_get_pit2,"kvm_vm_ioctl_get_pit2(kvm, &u.ps2)",197,7.0,,,,2.0,,<empty>,,,"CALL_197.0: kvm_vm_ioctl_get_pit2(kvm, &u.ps2)",594,0.0,41370
3020632,55,CALL,<operator>.sizeOf,sizeof(struct kvm_xen_hvm_config),233,8.0,,,,3.0,,<empty>,,,CALL_233.0: sizeof(struct kvm_xen_hvm_config),721,0.0,41370
